timestamp,avg_ear,blink_detected,blink_rate,baseline_ear,baseline_blink_rate,ear_deviation,blink_rate_deviation
1767115271.5783942,0.075,0,38.0,0.2334,38.0,-0.1584,0.0
1767115271.6229157,0.1716,0,38.0,0.2334,38.0,-0.0618,0.0
1767115271.6550646,0.217,1,39.0,0.2334,38.0,-0.0164,1.0
1767115271.6800778,0.2448,0,39.0,0.2334,38.0,0.0114,1.0
1767115271.7122676,0.2237,0,39.0,0.2334,38.0,-0.0097,1.0
1767115271.7418709,0.2442,0,39.0,0.2334,38.0,0.0108,1.0
1767115271.783661,0.2459,0,39.0,0.2334,38.0,0.0125,1.0
1767115271.8082392,0.2222,0,39.0,0.2334,38.0,-0.0112,1.0
1767115271.8594072,0.2274,0,39.0,0.2334,38.0,-0.006,1.0
1767115271.8912232,0.2302,0,39.0,0.2334,38.0,-0.0032,1.0
1767115271.909365,0.2302,0,39.0,0.2334,38.0,-0.0032,1.0
1767115271.925761,0.2346,0,39.0,0.2334,38.0,0.0012,1.0
1767115271.949751,0.2582,0,39.0,0.2334,38.0,0.0248,1.0
1767115271.983821,0.2274,0,39.0,0.2334,38.0,-0.006,1.0
1767115272.0487885,0.2581,0,39.0,0.2334,38.0,0.0247,1.0
1767115272.079847,0.2472,0,39.0,0.2334,38.0,0.0138,1.0
1767115272.1124158,0.2442,0,39.0,0.2334,38.0,0.0108,1.0
1767115272.1448534,0.2525,0,39.0,0.2334,38.0,0.0191,1.0
1767115272.19298,0.2455,0,39.0,0.2334,38.0,0.0121,1.0
1767115272.2280986,0.2582,0,39.0,0.2334,38.0,0.0248,1.0
1767115272.2451305,0.2582,0,39.0,0.2334,38.0,0.0248,1.0
1767115272.265977,0.2572,0,39.0,0.2334,38.0,0.0238,1.0
1767115272.2890038,0.2592,0,39.0,0.2334,38.0,0.0258,1.0
1767115272.3272502,0.2548,0,39.0,0.2334,38.0,0.0214,1.0
1767115272.353578,0.2549,0,39.0,0.2334,38.0,0.0215,1.0
1767115272.4152417,0.231,0,39.0,0.2334,38.0,-0.0024,1.0
1767115272.4519894,0.2401,0,39.0,0.2334,38.0,0.0067,1.0
1767115272.480013,0.2427,0,39.0,0.2334,38.0,0.0093,1.0
1767115272.5287545,0.2582,0,39.0,0.2334,38.0,0.0248,1.0
1767115272.5588288,0.2385,0,39.0,0.2334,38.0,0.0051,1.0
1767115272.5774167,0.2385,0,39.0,0.2334,38.0,0.0051,1.0
1767115272.5950997,0.2473,0,39.0,0.2334,38.0,0.0139,1.0
1767115272.6237087,0.2439,0,39.0,0.2334,38.0,0.0105,1.0
1767115272.6618538,0.2187,0,39.0,0.2334,38.0,-0.0147,1.0
1767115272.686376,0.2244,0,39.0,0.2334,38.0,-0.009,1.0
1767115272.7211387,0.2534,0,39.0,0.2334,38.0,0.02,1.0
1767115272.7569888,0.2388,0,39.0,0.2334,38.0,0.0054,1.0
1767115272.7834275,0.262,0,39.0,0.2334,38.0,0.0286,1.0
1767115272.8694193,0.2641,0,39.0,0.2334,38.0,0.0307,1.0
1767115272.9117665,0.2788,0,39.0,0.2334,38.0,0.0454,1.0
1767115272.9476042,0.2788,0,39.0,0.2334,38.0,0.0454,1.0
1767115272.9766557,0.2394,0,39.0,0.2334,38.0,0.006,1.0
1767115273.005394,0.2179,0,39.0,0.2334,38.0,-0.0155,1.0
1767115273.0261753,0.2576,0,39.0,0.2334,38.0,0.0242,1.0
1767115273.0433838,0.2581,0,39.0,0.2334,38.0,0.0247,1.0
1767115273.0666542,0.2475,0,39.0,0.2334,38.0,0.0141,1.0
1767115273.08862,0.2368,0,39.0,0.2334,38.0,0.0034,1.0
1767115273.1238441,0.2487,0,39.0,0.2334,38.0,0.0153,1.0
1767115273.1540937,0.2581,0,39.0,0.2334,38.0,0.0247,1.0
1767115273.201966,0.2634,0,39.0,0.2334,38.0,0.03,1.0
1767115273.2330158,0.2718,0,39.0,0.2334,38.0,0.0384,1.0
1767115273.264227,0.2527,0,39.0,0.2334,38.0,0.0193,1.0
1767115273.299346,0.262,0,39.0,0.2334,38.0,0.0286,1.0
1767115273.3299146,0.2741,0,39.0,0.2334,38.0,0.0407,1.0
1767115273.3618538,0.2662,0,39.0,0.2334,38.0,0.0328,1.0
1767115273.3933818,0.2524,0,39.0,0.2334,38.0,0.019,1.0
1767115273.4255214,0.219,0,39.0,0.2334,38.0,-0.0144,1.0
1767115273.4605417,0.1953,0,39.0,0.2334,38.0,-0.0381,1.0
1767115273.4892497,0.0431,0,39.0,0.2334,38.0,-0.1903,1.0
1767115273.5385368,0.0464,0,39.0,0.2334,38.0,-0.187,1.0
1767115273.5687008,0.0623,0,39.0,0.2334,38.0,-0.1711,1.0
1767115273.598523,0.1918,0,39.0,0.2334,38.0,-0.0416,1.0
1767115273.633374,0.2439,1,40.0,0.2334,38.0,0.0105,2.0
1767115273.665906,0.2336,0,40.0,0.2334,38.0,0.0002,2.0
1767115273.6937752,0.2533,0,40.0,0.2334,38.0,0.0199,2.0
1767115273.7290015,0.267,0,40.0,0.2334,38.0,0.0336,2.0
1767115273.75959,0.2534,0,40.0,0.2334,38.0,0.02,2.0
1767115273.796529,0.2818,0,40.0,0.2334,38.0,0.0484,2.0
1767115273.8239737,0.2473,0,40.0,0.2334,38.0,0.0139,2.0
1767115273.874877,0.2634,0,40.0,0.2334,38.0,0.03,2.0
1767115273.9021099,0.2469,0,40.0,0.2334,38.0,0.0135,2.0
1767115273.936022,0.257,0,40.0,0.2334,38.0,0.0236,2.0
1767115273.968349,0.267,0,40.0,0.2334,38.0,0.0336,2.0
1767115273.998486,0.2633,0,40.0,0.2334,38.0,0.0299,2.0
1767115274.0318406,0.2567,0,40.0,0.2334,38.0,0.0233,2.0
1767115274.0635996,0.2532,0,40.0,0.2334,38.0,0.0198,2.0
1767115274.096103,0.2259,0,40.0,0.2334,38.0,-0.0075,2.0
1767115274.1292253,0.0621,0,40.0,0.2334,38.0,-0.1713,2.0
1767115274.16144,0.0383,0,40.0,0.2334,38.0,-0.1951,2.0
1767115274.2124934,0.0288,0,40.0,0.2334,38.0,-0.2046,2.0
1767115274.243867,0.1067,0,40.0,0.2334,38.0,-0.1267,2.0
1767115274.274666,0.1988,0,40.0,0.2334,38.0,-0.0346,2.0
1767115274.3031492,0.2167,1,41.0,0.2334,38.0,-0.0167,3.0
1767115274.3382394,0.217,0,41.0,0.2334,38.0,-0.0164,3.0
1767115274.3700676,0.2381,0,41.0,0.2334,38.0,0.0047,3.0
1767115274.399717,0.2472,0,41.0,0.2334,38.0,0.0138,3.0
1767115274.4310434,0.2575,0,41.0,0.2334,38.0,0.0241,3.0
1767115274.4659472,0.2518,0,41.0,0.2334,38.0,0.0184,3.0
1767115274.4980469,0.2436,0,41.0,0.2334,38.0,0.0102,3.0
1767115274.5443592,0.1977,0,40.0,0.2334,38.0,-0.0357,2.0
1767115274.5753202,0.0429,0,40.0,0.2334,38.0,-0.1905,2.0
1767115274.609437,0.0329,0,40.0,0.2334,38.0,-0.2005,2.0
1767115274.639322,0.0,0,40.0,0.2334,38.0,-0.2334,2.0
1767115274.6728961,0.0238,0,40.0,0.2334,38.0,-0.2096,2.0
1767115274.7048497,0.0802,0,40.0,0.2334,38.0,-0.1532,2.0
1767115274.73591,0.2001,0,40.0,0.2334,38.0,-0.0333,2.0
1767115274.7655897,0.2274,1,40.0,0.2334,38.0,-0.006,2.0
1767115274.8022802,0.2641,0,40.0,0.2334,38.0,0.0307,2.0
1767115274.8314552,0.2668,0,40.0,0.2334,38.0,0.0334,2.0
1767115274.8802557,0.2566,0,40.0,0.2334,38.0,0.0232,2.0
1767115274.91457,0.2611,0,40.0,0.2334,38.0,0.0277,2.0
1767115274.944427,0.2672,0,40.0,0.2334,38.0,0.0338,2.0
1767115274.9773195,0.2781,0,40.0,0.2334,38.0,0.0447,2.0
1767115275.008444,0.2778,0,40.0,0.2334,38.0,0.0444,2.0
1767115275.039266,0.2789,0,40.0,0.2334,38.0,0.0455,2.0
1767115275.0724661,0.2788,0,40.0,0.2334,38.0,0.0454,2.0
1767115275.1046221,0.2726,0,40.0,0.2334,38.0,0.0392,2.0
1767115275.1386433,0.298,0,40.0,0.2334,38.0,0.0646,2.0
1767115275.1684785,0.2683,0,40.0,0.2334,38.0,0.0349,2.0
1767115275.21823,0.2732,0,40.0,0.2334,38.0,0.0398,2.0
1767115275.2501066,0.2694,0,40.0,0.2334,38.0,0.036,2.0
1767115275.2790022,0.2588,0,40.0,0.2334,38.0,0.0254,2.0
1767115275.3116868,0.2588,0,40.0,0.2334,38.0,0.0254,2.0
1767115275.349941,0.258,0,40.0,0.2334,38.0,0.0246,2.0
1767115275.372907,0.2427,0,40.0,0.2334,38.0,0.0093,2.0
1767115275.4086528,0.2427,0,40.0,0.2334,38.0,0.0093,2.0
1767115275.4406393,0.2379,0,40.0,0.2334,38.0,0.0045,2.0
1767115275.4719553,0.1132,0,40.0,0.2334,38.0,-0.1202,2.0
1767115275.5036893,0.0135,0,40.0,0.2334,38.0,-0.2199,2.0
1767115275.55434,0.06,0,40.0,0.2334,38.0,-0.1734,2.0
1767115275.5834367,0.133,0,40.0,0.2334,38.0,-0.1004,2.0
1767115275.6019723,0.133,0,40.0,0.2334,38.0,-0.1004,2.0
1767115275.6542628,0.2487,1,41.0,0.2334,38.0,0.0153,3.0
1767115275.6818192,0.2421,0,41.0,0.2334,38.0,0.0087,3.0
1767115275.7107532,0.2472,0,41.0,0.2334,38.0,0.0138,3.0
1767115275.743974,0.2745,0,41.0,0.2334,38.0,0.0411,3.0
1767115275.7758021,0.1845,0,41.0,0.2334,38.0,-0.0489,3.0
1767115275.812677,0.045,0,41.0,0.2334,38.0,-0.1884,3.0
1767115275.8391433,0.0438,0,41.0,0.2334,38.0,-0.1896,3.0
1767115275.8890953,0.0786,0,41.0,0.2334,38.0,-0.1548,3.0
1767115275.920812,0.2159,1,42.0,0.2334,38.0,-0.0175,4.0
1767115275.9385147,0.2159,0,42.0,0.2334,38.0,-0.0175,4.0
1767115275.9553244,0.2572,0,42.0,0.2334,38.0,0.0238,4.0
1767115276.0208333,0.0343,0,42.0,0.2334,38.0,-0.1991,4.0
1767115276.050016,0.02,0,42.0,0.2334,38.0,-0.2134,4.0
1767115276.0810506,0.0397,0,42.0,0.2334,38.0,-0.1937,4.0
1767115276.1122928,0.2103,1,43.0,0.2334,38.0,-0.0231,5.0
1767115276.143533,0.2365,0,43.0,0.2334,38.0,0.0031,5.0
1767115276.1792057,0.2228,0,43.0,0.2334,38.0,-0.0106,5.0
1767115276.2275417,0.0398,0,43.0,0.2334,38.0,-0.1936,5.0
1767115276.2594578,0.043,0,43.0,0.2334,38.0,-0.1904,5.0
1767115276.2767596,0.043,0,43.0,0.2334,38.0,-0.1904,5.0
1767115276.294213,0.2044,0,43.0,0.2334,38.0,-0.029,5.0
1767115276.3195744,0.2481,1,44.0,0.2334,38.0,0.0147,6.0
1767115276.3526633,0.2441,0,44.0,0.2334,38.0,0.0107,6.0
1767115276.385786,0.039,0,44.0,0.2334,38.0,-0.1944,6.0
1767115276.4535127,0.0986,0,44.0,0.2334,38.0,-0.1348,6.0
1767115276.4831111,0.2467,0,44.0,0.2334,38.0,0.0133,6.0
1767115276.5141752,0.2437,0,44.0,0.2334,38.0,0.0103,6.0
1767115276.5645783,0.0481,0,44.0,0.2334,38.0,-0.1853,6.0
1767115276.5941575,0.0421,0,44.0,0.2334,38.0,-0.1913,6.0
1767115276.6124003,0.0421,0,44.0,0.2334,38.0,-0.1913,6.0
1767115276.635417,0.051,0,44.0,0.2334,38.0,-0.1824,6.0
1767115276.6560943,0.2125,1,45.0,0.2334,38.0,-0.0209,7.0
1767115276.6916595,0.2385,0,45.0,0.2334,38.0,0.0051,7.0
1767115276.720396,0.0431,0,45.0,0.2334,38.0,-0.1903,7.0
1767115276.7520957,0.0288,0,45.0,0.2334,38.0,-0.2046,7.0
1767115276.7854345,0.0438,0,45.0,0.2334,38.0,-0.1896,7.0
1767115276.8490152,0.2527,1,46.0,0.2334,38.0,0.0193,8.0
1767115276.8979921,0.149,0,46.0,0.2334,38.0,-0.0844,8.0
1767115276.929908,0.0769,0,46.0,0.2334,38.0,-0.1565,8.0
1767115276.9458249,0.0769,0,46.0,0.2334,38.0,-0.1565,8.0
1767115276.9659772,0.0482,0,46.0,0.2334,38.0,-0.1852,8.0
1767115276.99146,0.1729,0,46.0,0.2334,38.0,-0.0605,8.0
1767115277.027332,0.2584,1,47.0,0.2334,38.0,0.025,9.0
1767115277.0550597,0.2472,0,47.0,0.2334,38.0,0.0138,9.0
1767115277.089701,0.079,0,47.0,0.2334,38.0,-0.1544,9.0
1767115277.1214254,0.0283,0,47.0,0.2334,38.0,-0.2051,9.0
1767115277.16029,0.0912,0,47.0,0.2334,38.0,-0.1422,9.0
1767115277.185052,0.2519,1,48.0,0.2334,38.0,0.0185,10.0
1767115277.2687404,0.2853,0,48.0,0.2334,38.0,0.0519,10.0
1767115277.2862213,0.2853,0,48.0,0.2334,38.0,0.0519,10.0
1767115277.3056443,0.3119,0,48.0,0.2334,38.0,0.0785,10.0
1767115277.3274963,0.3012,0,48.0,0.2334,38.0,0.0678,10.0
1767115277.3608818,0.2927,0,48.0,0.2334,38.0,0.0593,10.0
1767115277.391295,0.2925,0,47.0,0.2334,38.0,0.0591,9.0
1767115277.426899,0.0438,0,47.0,0.2334,38.0,-0.1896,9.0
1767115277.456389,0.0104,0,47.0,0.2334,38.0,-0.223,9.0
1767115277.4888797,0.0364,0,47.0,0.2334,38.0,-0.197,9.0
1767115277.519304,0.1773,0,47.0,0.2334,38.0,-0.0561,9.0
1767115277.5707896,0.2625,1,48.0,0.2334,38.0,0.0291,10.0
1767115277.6023839,0.3062,0,48.0,0.2334,38.0,0.0728,10.0
1767115277.6353052,0.3179,0,48.0,0.2334,38.0,0.0845,10.0
1767115277.6640499,0.3135,0,48.0,0.2334,38.0,0.0801,10.0
1767115277.7020502,0.3215,0,48.0,0.2334,38.0,0.0881,10.0
1767115277.7290428,0.3119,0,48.0,0.2334,38.0,0.0785,10.0
1767115277.761686,0.3044,0,48.0,0.2334,38.0,0.071,10.0
1767115277.789792,0.3175,0,48.0,0.2334,38.0,0.0841,10.0
1767115277.8282266,0.0928,0,48.0,0.2334,38.0,-0.1406,10.0
1767115277.8623338,0.0318,0,48.0,0.2334,38.0,-0.2016,10.0
1767115277.9098787,0.0384,0,48.0,0.2334,38.0,-0.195,10.0
1767115277.9422624,0.1826,0,48.0,0.2334,38.0,-0.0508,10.0
1767115277.974519,0.261,1,49.0,0.2334,38.0,0.0276,11.0
1767115278.0050795,0.2647,0,49.0,0.2334,38.0,0.0313,11.0
1767115278.043749,0.2935,0,49.0,0.2334,38.0,0.0601,11.0
1767115278.0696938,0.2704,0,49.0,0.2334,38.0,0.037,11.0
1767115278.10167,0.0902,0,49.0,0.2334,38.0,-0.1432,11.0
1767115278.1356852,0.0241,0,49.0,0.2334,38.0,-0.2093,11.0
1767115278.1660838,0.0364,0,49.0,0.2334,38.0,-0.197,11.0
1767115278.2009141,0.0601,0,49.0,0.2334,38.0,-0.1733,11.0
1767115278.2509115,0.2425,1,50.0,0.2334,38.0,0.0091,12.0
1767115278.274901,0.2745,0,50.0,0.2334,38.0,0.0411,12.0
1767115278.3028405,0.3056,0,50.0,0.2334,38.0,0.0722,12.0
1767115278.3360069,0.3064,0,50.0,0.2334,38.0,0.073,12.0
1767115278.368994,0.3067,0,50.0,0.2334,38.0,0.0733,12.0
1767115278.4076033,0.3013,0,50.0,0.2334,38.0,0.0679,12.0
1767115278.4304473,0.242,0,50.0,0.2334,38.0,0.0086,12.0
1767115278.46596,0.0289,0,50.0,0.2334,38.0,-0.2045,12.0
1767115278.5010026,0.01,0,50.0,0.2334,38.0,-0.2234,12.0
1767115278.5262702,0.0355,0,50.0,0.2334,38.0,-0.1979,12.0
1767115278.5803766,0.0,0,50.0,0.2334,38.0,-0.2334,12.0
1767115278.6106231,0.0273,0,50.0,0.2334,38.0,-0.2061,12.0
1767115278.6410422,0.0177,0,50.0,0.2334,38.0,-0.2157,12.0
1767115278.674683,0.0177,0,49.0,0.2334,38.0,-0.2157,11.0
1767115278.7057295,0.0096,0,49.0,0.2334,38.0,-0.2238,11.0
1767115278.7367601,0.0309,0,49.0,0.2334,38.0,-0.2025,11.0
1767115278.7667856,0.0523,0,49.0,0.2334,38.0,-0.1811,11.0
1767115278.800001,0.0503,0,49.0,0.2334,38.0,-0.1831,11.0
1767115278.8314338,0.0484,0,49.0,0.2334,38.0,-0.185,11.0
1767115278.8633337,0.0439,0,49.0,0.2334,38.0,-0.1895,11.0
1767115278.914638,0.0439,0,49.0,0.2334,38.0,-0.1895,11.0
1767115278.9475148,0.0553,0,49.0,0.2334,38.0,-0.1781,11.0
1767115278.9758387,0.0399,0,49.0,0.2334,38.0,-0.1935,11.0
1767115279.0075119,0.0439,0,49.0,0.2334,38.0,-0.1895,11.0
1767115279.0443277,0.0439,0,49.0,0.2334,38.0,-0.1895,11.0
1767115279.0738792,0.0399,0,49.0,0.2334,38.0,-0.1935,11.0
1767115279.1053236,0.031,0,49.0,0.2334,38.0,-0.2024,11.0
1767115279.1358545,0.0545,0,49.0,0.2334,38.0,-0.1789,11.0
1767115279.1719003,0.0378,0,49.0,0.2334,38.0,-0.1956,11.0
1767115279.20281,0.0505,0,49.0,0.2334,38.0,-0.1829,11.0
1767115279.2535918,0.0585,0,49.0,0.2334,38.0,-0.1749,11.0
1767115279.279252,0.0398,0,49.0,0.2334,38.0,-0.1936,11.0
1767115279.3115423,0.0339,0,49.0,0.2334,38.0,-0.1995,11.0
1767115279.3476093,0.0336,0,49.0,0.2334,38.0,-0.1998,11.0
1767115279.3845267,0.0313,0,49.0,0.2334,38.0,-0.2021,11.0
1767115279.4083462,0.0471,0,49.0,0.2334,38.0,-0.1863,11.0
1767115279.4420402,0.0525,0,49.0,0.2334,38.0,-0.1809,11.0
1767115279.4730997,0.0438,0,49.0,0.2334,38.0,-0.1896,11.0
1767115279.5059528,0.0475,0,49.0,0.2334,38.0,-0.1859,11.0
1767115279.5373266,0.0378,0,49.0,0.2334,38.0,-0.1956,11.0
1767115279.5874386,0.0474,0,49.0,0.2334,38.0,-0.186,11.0
1767115279.620545,0.0364,0,49.0,0.2334,38.0,-0.197,11.0
1767115279.6484761,0.0222,0,49.0,0.2334,38.0,-0.2112,11.0
1767115279.683163,0.0343,0,49.0,0.2334,38.0,-0.1991,11.0
1767115279.7165422,0.0398,0,49.0,0.2334,38.0,-0.1936,11.0
1767115279.7445765,0.0403,0,49.0,0.2334,38.0,-0.1931,11.0
1767115279.7789993,0.0318,0,49.0,0.2334,38.0,-0.2016,11.0
1767115279.8129022,0.0446,0,49.0,0.2334,38.0,-0.1888,11.0
1767115279.8436882,0.0518,0,49.0,0.2334,38.0,-0.1816,11.0
1767115279.8726802,0.1012,0,49.0,0.2334,38.0,-0.1322,11.0
1767115279.9204528,0.1652,0,48.0,0.2334,38.0,-0.0682,10.0
1767115279.9517217,0.1909,0,48.0,0.2334,38.0,-0.0425,10.0
1767115279.969999,0.1909,0,48.0,0.2334,38.0,-0.0425,10.0
1767115279.985753,0.2289,1,49.0,0.2334,38.0,-0.0045,11.0
1767115280.0517855,0.2398,0,49.0,0.2334,38.0,0.0064,11.0
1767115280.0808191,0.2387,0,49.0,0.2334,38.0,0.0053,11.0
1767115280.1131701,0.2434,0,49.0,0.2334,38.0,0.01,11.0
1767115280.1445284,0.2639,0,49.0,0.2334,38.0,0.0305,11.0
1767115280.1762457,0.2523,0,49.0,0.2334,38.0,0.0189,11.0
1767115280.2103393,0.2571,0,49.0,0.2334,38.0,0.0237,11.0
1767115280.260257,0.2514,0,49.0,0.2334,38.0,0.018,11.0
1767115280.2921996,0.2471,0,49.0,0.2334,38.0,0.0137,11.0
1767115280.30763,0.2471,0,49.0,0.2334,38.0,0.0137,11.0
1767115280.3248427,0.2611,0,49.0,0.2334,38.0,0.0277,11.0
1767115280.3519144,0.2425,0,49.0,0.2334,38.0,0.0091,11.0
1767115280.3867583,0.2447,0,49.0,0.2334,38.0,0.0113,11.0
1767115280.451219,0.2417,0,49.0,0.2334,38.0,0.0083,11.0
1767115280.481516,0.2562,0,49.0,0.2334,38.0,0.0228,11.0
1767115280.513996,0.2346,0,49.0,0.2334,38.0,0.0012,11.0
1767115280.5431998,0.2434,0,49.0,0.2334,38.0,0.01,11.0
1767115280.5989337,0.2471,0,49.0,0.2334,38.0,0.0137,11.0
1767115280.624209,0.2514,0,49.0,0.2334,38.0,0.018,11.0
1767115280.6416461,0.2514,0,49.0,0.2334,38.0,0.018,11.0
1767115280.6674871,0.2514,0,49.0,0.2334,38.0,0.018,11.0
1767115280.6884875,0.2632,0,49.0,0.2334,38.0,0.0298,11.0
1767115280.7234676,0.2514,0,49.0,0.2334,38.0,0.018,11.0
1767115280.7517586,0.2514,0,49.0,0.2334,38.0,0.018,11.0
1767115280.7845929,0.2625,0,49.0,0.2334,38.0,0.0291,11.0
1767115280.852429,0.2611,0,49.0,0.2334,38.0,0.0277,11.0
1767115280.8783083,0.2625,0,49.0,0.2334,38.0,0.0291,11.0
1767115280.9316885,0.2471,0,49.0,0.2334,38.0,0.0137,11.0
1767115280.9616394,0.2653,0,49.0,0.2334,38.0,0.0319,11.0
1767115280.9764445,0.2653,0,49.0,0.2334,38.0,0.0319,11.0
1767115280.9967015,0.2554,0,49.0,0.2334,38.0,0.022,11.0
1767115281.0240014,0.241,0,49.0,0.2334,38.0,0.0076,11.0
1767115281.056127,0.2551,0,49.0,0.2334,38.0,0.0217,11.0
1767115281.087702,0.2416,0,49.0,0.2334,38.0,0.0082,11.0
1767115281.1200225,0.233,0,49.0,0.2334,38.0,-0.0004,11.0
1767115281.1503692,0.2419,0,49.0,0.2334,38.0,0.0085,11.0
1767115281.2224343,0.2209,0,49.0,0.2334,38.0,-0.0125,11.0
1767115281.2680888,0.0969,0,49.0,0.2334,38.0,-0.1365,11.0
1767115281.2977967,0.0993,0,49.0,0.2334,38.0,-0.1341,11.0
1767115281.3146112,0.0993,0,49.0,0.2334,38.0,-0.1341,11.0
1767115281.3364618,0.1929,0,49.0,0.2334,38.0,-0.0405,11.0
1767115281.3585036,0.2229,1,50.0,0.2334,38.0,-0.0105,12.0
1767115281.3952708,0.2322,0,50.0,0.2334,38.0,-0.0012,12.0
1767115281.4243858,0.2626,0,50.0,0.2334,38.0,0.0292,12.0
1767115281.4562619,0.2571,0,50.0,0.2334,38.0,0.0237,12.0
1767115281.4895306,0.2433,0,50.0,0.2334,38.0,0.0099,12.0
1767115281.5224924,0.2482,0,50.0,0.2334,38.0,0.0148,12.0
1767115281.55245,0.2383,0,50.0,0.2334,38.0,0.0049,12.0
1767115281.6030986,0.2383,0,50.0,0.2334,38.0,0.0049,12.0
1767115281.634464,0.2425,0,50.0,0.2334,38.0,0.0091,12.0
1767115281.664594,0.2473,0,50.0,0.2334,38.0,0.0139,12.0
1767115281.6969101,0.2383,0,50.0,0.2334,38.0,0.0049,12.0
1767115281.7287092,0.2478,0,50.0,0.2334,38.0,0.0144,12.0
1767115281.7582045,0.2418,0,50.0,0.2334,38.0,0.0084,12.0
1767115281.792584,0.2468,0,50.0,0.2334,38.0,0.0134,12.0
1767115281.8244286,0.2374,0,50.0,0.2334,38.0,0.004,12.0
1767115281.8603497,0.246,0,50.0,0.2334,38.0,0.0126,12.0
1767115281.8892455,0.2416,0,50.0,0.2334,38.0,0.0082,12.0
1767115281.9350483,0.2522,0,50.0,0.2334,38.0,0.0188,12.0
1767115281.9682848,0.2425,0,50.0,0.2334,38.0,0.0091,12.0
1767115281.999757,0.2446,0,50.0,0.2334,38.0,0.0112,12.0
1767115282.0328007,0.2346,0,50.0,0.2334,38.0,0.0012,12.0
1767115282.0680954,0.056,0,49.0,0.2334,38.0,-0.1774,11.0
1767115282.095183,0.0812,0,49.0,0.2334,38.0,-0.1522,11.0
1767115282.1289146,0.1072,0,49.0,0.2334,38.0,-0.1262,11.0
1767115282.1606326,0.1971,0,49.0,0.2334,38.0,-0.0363,11.0
1767115282.1946054,0.2142,1,50.0,0.2334,38.0,-0.0192,12.0
1767115282.225595,0.2469,0,50.0,0.2334,38.0,0.0135,12.0
1767115282.2768888,0.2433,0,50.0,0.2334,38.0,0.0099,12.0
1767115282.3067126,0.2416,0,50.0,0.2334,38.0,0.0082,12.0
1767115282.3361635,0.2383,0,50.0,0.2334,38.0,0.0049,12.0
1767115282.3705814,0.241,0,50.0,0.2334,38.0,0.0076,12.0
1767115282.4019585,0.2394,0,50.0,0.2334,38.0,0.006,12.0
1767115282.434022,0.2419,0,50.0,0.2334,38.0,0.0085,12.0
1767115282.4649663,0.2374,0,50.0,0.2334,38.0,0.004,12.0
1767115282.4977605,0.2434,0,50.0,0.2334,38.0,0.01,12.0
1767115282.5330834,0.2488,0,50.0,0.2334,38.0,0.0154,12.0
1767115282.5603955,0.2406,0,50.0,0.2334,38.0,0.0072,12.0
1767115282.611023,0.2455,0,50.0,0.2334,38.0,0.0121,12.0
1767115282.639756,0.2425,0,50.0,0.2334,38.0,0.0091,12.0
1767115282.6770024,0.2394,0,50.0,0.2334,38.0,0.006,12.0
1767115282.7046192,0.2455,0,50.0,0.2334,38.0,0.0121,12.0
1767115282.740426,0.2402,0,50.0,0.2334,38.0,0.0068,12.0
1767115282.767214,0.2346,0,50.0,0.2334,38.0,0.0012,12.0
1767115282.8016315,0.1956,0,50.0,0.2334,38.0,-0.0378,12.0
1767115282.832333,0.1956,0,50.0,0.2334,38.0,-0.0378,12.0
1767115282.8632445,0.2275,0,50.0,0.2334,38.0,-0.0059,12.0
1767115282.8977764,0.2446,0,50.0,0.2334,38.0,0.0112,12.0
1767115282.9452999,0.2537,0,50.0,0.2334,38.0,0.0203,12.0
1767115282.9809048,0.2582,0,50.0,0.2334,38.0,0.0248,12.0
1767115283.008055,0.2728,0,50.0,0.2334,38.0,0.0394,12.0
1767115283.0395734,0.2728,0,50.0,0.2334,38.0,0.0394,12.0
1767115283.0731313,0.2523,0,50.0,0.2334,38.0,0.0189,12.0
1767115283.1046865,0.2669,0,50.0,0.2334,38.0,0.0335,12.0
1767115283.1374266,0.2643,0,50.0,0.2334,38.0,0.0309,12.0
1767115283.1670358,0.2619,0,50.0,0.2334,38.0,0.0285,12.0
1767115283.2028127,0.237,0,50.0,0.2334,38.0,0.0036,12.0
